SNo,Date,Price,Open,High,Low,Vol.,Change %
948,3/29/2019,61.59,60.756,61.775,60.406,9280000,1.37
949,3/30/2019,60.787,61.591,61.717,60.306,8380000,-1.3
950,3/31/2019,60.785,60.788,60.998,60.267,7380000,0
951,4/1/2019,60.612,60.782,61.054,60.339,9120000,-0.28
952,4/2/2019,76.867,60.613,78.252,60.353,23250000,26.82
953,4/3/2019,85.223,76.863,97.788,76.553,32300000,10.87
954,4/4/2019,84.83,85.219,89.607,80.774,14050000,-0.46
955,4/5/2019,88.254,84.81,89.538,84.388,9150000,4.04
956,4/6/2019,92.3,88.267,97.259,85.401,10840000,4.59
957,4/7/2019,91.607,92.291,95.428,89.117,9030000,-0.75
958,4/8/2019,88.728,91.605,93.63,85.641,9590000,-3.14
959,4/9/2019,86.231,88.723,88.797,83.291,7690000,-2.81
960,4/10/2019,88.16,86.219,90.553,86.138,7490000,2.24
961,4/11/2019,79.007,88.159,88.393,74.998,12710000,-10.38
962,4/12/2019,78.519,79.006,80.265,75.216,8940000,-0.62
963,4/13/2019,77.675,78.519,81.012,75.761,7930000,-1.08
964,4/14/2019,83.277,77.67,83.291,76.259,8000000,7.21
965,4/15/2019,78.196,83.281,84.299,75.494,11120000,-6.1
966,4/16/2019,80.415,78.182,81.251,77.323,8030000,2.84
967,4/17/2019,78.96,80.406,81.347,78.298,8350000,-1.81
968,4/18/2019,81.791,78.963,82.917,78.898,9930000,3.59
969,4/19/2019,82.173,81.796,82.983,80.022,9870000,0.47
970,4/20/2019,80.99,82.173,82.528,79.665,8480000,-1.44
971,4/21/2019,76.691,80.991,81.45,73.992,11990000,-5.31
972,4/22/2019,76.504,76.696,77.474,75.103,10110000,-0.24
973,4/23/2019,73.828,76.508,78.936,73.808,11160000,-3.5
974,4/24/2019,72.884,73.81,74.729,70.423,14470000,-1.28
975,4/25/2019,71.713,72.884,74.214,70.879,11070000,-1.61
976,4/26/2019,73.771,71.776,76.03,70.46,12280000,2.87
977,4/27/2019,72.221,73.767,73.888,72.023,7970000,-2.1
978,4/28/2019,69.857,72.218,72.602,69.107,9550000,-3.27
979,4/29/2019,67.73,69.869,70.334,66.768,9370000,-3.04
980,4/30/2019,74.235,67.737,74.599,67.693,13220000,9.6
981,5/1/2019,73.4,74.228,75.207,71.987,10530000,-1.12
982,5/2/2019,73.718,73.384,74.359,72.763,10340000,0.43
983,5/3/2019,79.16,73.713,80.028,73.334,14730000,7.38
984,5/4/2019,77.806,79.158,82.339,74.997,14820000,-1.71
985,5/5/2019,75.652,77.806,78.016,75.535,11350000,-2.77
986,5/6/2019,74.914,75.668,76.423,71.824,12980000,-0.98
987,5/7/2019,74.726,74.919,78.384,74.197,12760000,-0.25
988,5/8/2019,74.432,74.725,75.493,72.848,9160000,-0.39
989,5/9/2019,74.166,74.425,76.562,72.874,9240000,-0.36
990,5/10/2019,77.035,74.192,79.138,72.801,12150000,3.87
991,5/11/2019,88.224,77.052,95.247,77.052,23100000,14.53
992,5/12/2019,84.794,88.047,93.804,83.8,21950000,-3.89
993,5/13/2019,87.695,84.795,92.522,84.424,15890000,3.42
994,5/14/2019,91.56,87.682,93.772,86.986,18740000,4.41
995,5/15/2019,101.601,91.567,103.834,90.7,25390000,10.97
996,5/16/2019,95.415,101.599,106.543,92.077,28460000,-6.09
997,5/17/2019,89.51,95.417,97.341,84.518,24560000,-6.19
998,5/18/2019,86.624,89.511,90.281,85.169,15380000,-3.22
999,5/19/2019,94.642,86.635,96.058,86.386,19290000,9.26
1000,5/20/2019,91.103,94.639,94.643,88.577,15090000,-3.74
1001,5/21/2019,90.871,91.104,92.194,89.027,11910000,-0.26
1002,5/22/2019,87.901,90.868,91.93,87.16,12170000,-3.27
1003,5/23/2019,88.587,87.906,89.416,85.228,11770000,0.78
1004,5/24/2019,100.243,88.591,102.423,88.352,21360000,13.16
1005,5/25/2019,102.714,100.251,104.597,98.768,17280000,2.46
1006,5/26/2019,110.655,102.712,111.949,99.242,19500000,7.73
1007,5/27/2019,116.664,110.647,121.587,110.2,18510000,5.43
1008,5/28/2019,114.824,116.644,118.094,112.093,11580000,-1.58
1009,5/29/2019,114.817,114.797,118.04,109.21,20060000,-0.01
1010,5/30/2019,108.447,114.828,119.89,103.631,16200000,-5.55
1011,5/31/2019,114.479,108.446,114.692,105.31,12520000,5.56
1012,6/1/2019,112.409,114.478,116.079,111.13,10860000,-1.81
1013,6/2/2019,114.434,112.364,116.063,111.417,9120000,1.8
1014,6/3/2019,106.483,114.451,115.933,105.438,11710000,-6.95
1015,6/4/2019,102.122,106.441,106.536,98.578,15510000,-4.09
1016,6/5/2019,103.667,102.128,105.045,100.369,11670000,1.51
1017,6/6/2019,110.759,103.67,111.394,101.46,12580000,6.84
1018,6/7/2019,116.985,110.77,120.569,109.349,15560000,5.62
1019,6/8/2019,118.036,116.982,119.152,113.827,13430000,0.9
1020,6/9/2019,114.705,118.015,118.686,111.855,13360000,-2.82
1021,6/10/2019,129.3,114.702,129.791,112.668,15620000,12.72
1022,6/11/2019,135.877,129.292,138.211,125.375,14330000,5.09
1023,6/12/2019,135.501,135.891,142.604,131.124,15270000,-0.28
1024,6/13/2019,130.693,135.47,136.326,128.359,11990000,-3.55
1025,6/14/2019,132.201,130.691,132.499,125.566,11390000,1.15
1026,6/15/2019,137.567,132.192,139.147,132.08,10300000,4.06
1027,6/16/2019,136.639,137.616,138.005,133.567,10480000,-0.67
1028,6/17/2019,133.775,136.638,136.776,132.091,9080000,-2.1
